date,total_confirm,total_suspect,total_heal,total_dead,total_severe,today_confirm,today_suspect,today_heal,today_dead,today_severe,today_storeConfirm,name
2020-02-29,4,0,0,0,0,1,0.0,0,0,,,墨西哥
2020-03-01,5,0,0,0,0,1,0.0,0,0,,,墨西哥
2020-03-02,5,0,1,0,0,0,0.0,1,0,0.0,,墨西哥
2020-03-06,6,0,1,0,0,1,0.0,0,0,0.0,,墨西哥
2020-03-07,7,0,1,0,0,1,0.0,0,0,0.0,,墨西哥
2020-03-11,11,0,1,0,0,4,0.0,0,0,0.0,,墨西哥
2020-03-13,26,0,1,0,0,15,0.0,0,0,0.0,,墨西哥
2020-03-14,41,0,1,0,0,15,0.0,0,0,0.0,,墨西哥
2020-03-15,53,0,1,0,0,12,0.0,0,0,0.0,,墨西哥
2020-03-16,82,0,1,0,0,29,0.0,0,0,0.0,,墨西哥
2020-03-17,93,0,1,0,0,11,0.0,0,0,0.0,,墨西哥
2020-03-18,118,0,1,1,0,25,0.0,0,1,0.0,,墨西哥
2020-03-19,164,0,1,1,0,46,0.0,0,0,0.0,,墨西哥
2020-03-20,203,0,1,2,0,39,0.0,0,1,0.0,,墨西哥
2020-03-21,251,0,1,2,0,48,0.0,0,0,0.0,,墨西哥
2020-03-22,316,0,1,2,0,65,0.0,0,0,0.0,,墨西哥
2020-03-23,367,0,1,4,0,51,0.0,0,2,0.0,,墨西哥
2020-03-24,405,0,1,5,0,38,0.0,0,1,0.0,,墨西哥
2020-03-25,475,0,1,6,0,70,0.0,0,1,0.0,,墨西哥
2020-03-26,585,0,4,8,0,110,0.0,3,2,0.0,,墨西哥
2020-03-27,717,0,4,12,0,132,0.0,0,4,0.0,,墨西哥
2020-03-28,848,0,4,16,0,131,0.0,0,4,0.0,,墨西哥
2020-03-29,993,0,4,20,0,145,0.0,0,4,0.0,,墨西哥
2020-03-30,1094,0,4,28,0,101,0.0,0,8,0.0,,墨西哥
2020-03-06,22,0,0,1,0,22,0.0,0,1,0.0,,圣马力诺
2020-03-07,26,0,0,1,0,4,0.0,0,0,0.0,,圣马力诺
2020-03-08,36,0,0,1,0,10,0.0,0,0,0.0,,圣马力诺
2020-03-09,62,0,0,2,0,26,0.0,0,1,0.0,,圣马力诺
2020-03-10,62,0,0,2,0,0,0.0,0,0,0.0,,圣马力诺
2020-03-11,69,0,0,3,0,7,0.0,0,1,0.0,,圣马力诺
2020-03-13,73,0,2,5,0,4,0.0,2,2,0.0,,圣马力诺
2020-03-15,98,0,2,7,0,25,0.0,0,2,0.0,,圣马力诺
2020-03-18,109,0,2,14,0,11,0.0,0,7,0.0,,圣马力诺
2020-03-23,151,0,2,20,0,42,0.0,0,6,0.0,,圣马力诺
2020-03-24,187,0,2,20,0,36,0.0,0,0,0.0,,圣马力诺
2020-03-26,208,0,4,21,0,21,0.0,2,1,0.0,,圣马力诺
2020-03-31,230,0,13,25,0,22,,9,4,,,圣马力诺
2020-03-13,4,0,0,0,0,4,0.0,0,0,0.0,,哈萨克斯坦
2020-03-14,6,0,0,0,0,2,0.0,0,0,0.0,,哈萨克斯坦
2020-03-15,8,0,0,0,0,2,0.0,0,0,0.0,,哈萨克斯坦
2020-03-16,13,0,0,0,0,5,0.0,0,0,0.0,,哈萨克斯坦
2020-03-17,27,0,0,0,0,14,0.0,0,0,0.0,,哈萨克斯坦
2020-03-18,37,0,0,0,0,10,0.0,0,0,0.0,,哈萨克斯坦
2020-03-19,44,0,0,0,0,7,0.0,0,0,0.0,,哈萨克斯坦
2020-03-20,49,0,0,0,0,5,0.0,0,0,0.0,,哈萨克斯坦
2020-03-21,54,0,0,0,0,5,0.0,0,0,0.0,,哈萨克斯坦
2020-03-22,60,0,0,0,0,6,0.0,0,0,0.0,,哈萨克斯坦
2020-03-23,62,0,0,0,0,2,0.0,0,0,0.0,,哈萨克斯坦
2020-03-24,66,0,0,0,0,4,0.0,0,0,0.0,,哈萨克斯坦
2020-03-25,80,0,2,0,0,14,0.0,2,0,0.0,,哈萨克斯坦
2020-03-26,97,0,2,0,0,17,0.0,0,0,0.0,,哈萨克斯坦
2020-03-27,145,0,4,1,0,48,0.0,2,1,0.0,,哈萨克斯坦
2020-03-28,228,0,4,1,0,83,0.0,0,0,0.0,,哈萨克斯坦
2020-03-29,284,0,21,1,0,56,0.0,17,0,0.0,,哈萨克斯坦
2020-03-30,302,0,21,1,0,18,0.0,0,0,0.0,,哈萨克斯坦
2020-03-02,1,0,0,0,0,1,0.0,0,0,,,安道尔
2020-03-13,2,0,0,0,0,1,0.0,0,0,0.0,,安道尔
2020-03-16,15,0,0,0,0,13,0.0,0,0,0.0,,安道尔
2020-03-17,40,0,1,0,0,25,0.0,1,0,0.0,,安道尔
2020-03-18,54,0,1,0,0,14,0.0,0,0,0.0,,安道尔
2020-03-19,75,0,1,0,0,21,0.0,0,0,0.0,,安道尔
2020-03-21,88,0,1,0,0,13,0.0,0,0,0.0,,安道尔
2020-03-22,114,0,1,1,0,26,0.0,0,1,0.0,,安道尔
2020-03-23,133,0,1,1,0,19,0.0,0,0,0.0,,安道尔
2020-03-24,164,0,1,1,0,31,0.0,0,0,0.0,,安道尔
2020-03-25,185,0,1,1,0,21,0.0,0,0,0.0,,安道尔
2020-03-26,220,0,1,1,0,35,0.0,0,0,0.0,,安道尔
2020-03-27,263,0,1,3,0,43,0.0,0,2,0.0,,安道尔
2020-03-28,308,0,5,3,0,45,0.0,4,0,0.0,,安道尔
2020-03-30,370,0,10,8,0,62,0.0,5,5,0.0,,安道尔
2020-03-10,1,0,0,0,0,1,0.0,0,0,0.0,,牙买加
2020-03-11,2,0,0,0,0,1,0.0,0,0,0.0,,牙买加
2020-03-14,7,0,0,0,0,5,0.0,0,0,0.0,,牙买加
2020-03-18,15,0,0,1,0,8,0.0,0,1,0.0,,牙买加
2020-03-20,19,0,0,1,0,4,0.0,0,0,0.0,,牙买加
2020-03-24,21,0,0,1,0,2,0.0,0,0,0.0,,牙买加
2020-03-26,26,0,2,1,0,5,0.0,2,0,0.0,,牙买加
2020-03-26,1,0,0,0,0,1,0.0,0,0,0.0,,格恩西岛
2020-02-26,1,0,0,0,0,1,0.0,0,0,,,罗马尼亚
2020-02-28,3,0,0,0,0,2,0.0,0,0,,,罗马尼亚
2020-03-03,4,0,1,0,0,1,0.0,1,0,0.0,,罗马尼亚
2020-03-04,6,0,1,0,0,2,0.0,0,0,0.0,,罗马尼亚
2020-03-06,9,0,3,0,0,3,0.0,2,0,0.0,,罗马尼亚
2020-03-07,13,0,3,0,0,4,0.0,0,0,0.0,,罗马尼亚
2020-03-08,15,0,3,0,0,2,0.0,0,0,0.0,,罗马尼亚
2020-03-09,15,0,3,0,0,0,0.0,0,0,0.0,,罗马尼亚
2020-03-10,29,0,5,0,0,14,0.0,2,0,0.0,,罗马尼亚
2020-03-11,31,0,6,0,0,2,0.0,1,0,0.0,,罗马尼亚
2020-03-13,70,0,6,0,0,39,0.0,0,0,0.0,,罗马尼亚
2020-03-14,101,0,6,0,0,31,0.0,0,0,0.0,,罗马尼亚
2020-03-15,123,0,6,0,0,22,0.0,0,0,0.0,,罗马尼亚
2020-03-16,158,0,6,0,0,35,0.0,0,0,0.0,,罗马尼亚
2020-03-19,277,0,6,0,0,119,0.0,0,0,0.0,,罗马尼亚
2020-03-20,308,0,31,0,0,31,0.0,25,0,0.0,,罗马尼亚
2020-03-21,367,0,31,0,0,59,0.0,0,0,0.0,,罗马尼亚
2020-03-22,433,0,64,1,0,66,0.0,33,1,0.0,,罗马尼亚
2020-03-23,576,0,64,7,0,143,0.0,0,6,0.0,,罗马尼亚
2020-03-24,763,0,64,7,0,187,0.0,0,0,0.0,,罗马尼亚
2020-03-25,907,0,64,17,0,144,0.0,0,10,0.0,,罗马尼亚
2020-03-26,907,0,64,17,0,0,0.0,0,0,0.0,,罗马尼亚
2020-03-27,1292,0,115,24,0,385,0.0,51,7,0.0,,罗马尼亚
2020-03-28,1452,0,139,37,0,160,0.0,24,13,0.0,,罗马尼亚
2020-03-29,1760,0,169,42,0,308,0.0,30,5,0.0,,罗马尼亚
2020-03-30,2109,0,209,65,0,349,0.0,40,23,0.0,,罗马尼亚
2020-02-24,2,0,0,0,0,2,0.0,0,0,,,阿曼
2020-02-25,4,0,0,0,0,2,0.0,0,0,,,阿曼
2020-02-27,6,0,0,0,0,2,0.0,0,0,,,阿曼
2020-02-29,6,0,1,0,0,0,0.0,1,0,,,阿曼
2020-03-03,12,0,2,0,0,6,0.0,1,0,0.0,,阿曼
2020-03-04,15,0,2,0,0,3,0.0,0,0,0.0,,阿曼
2020-03-05,16,0,2,0,0,1,0.0,0,0,0.0,,阿曼
2020-03-09,18,0,9,0,0,2,0.0,7,0,0.0,,阿曼
2020-03-12,19,0,9,0,0,1,0.0,0,0,0.0,,阿曼
2020-03-13,20,0,9,0,0,1,0.0,0,0,0.0,,阿曼
2020-03-15,22,0,9,0,0,2,0.0,0,0,0.0,,阿曼
2020-03-16,24,0,9,0,0,2,0.0,0,0,0.0,,阿曼
2020-03-17,33,0,9,0,0,9,0.0,0,0,0.0,,阿曼
2020-03-18,39,0,13,0,0,6,0.0,4,0,0.0,,阿曼
2020-03-20,39,0,13,0,0,0,,0,0,,,阿曼
2020-03-21,52,0,13,0,0,13,0.0,0,0,0.0,,阿曼
2020-03-22,55,0,17,0,0,3,0.0,4,0,0.0,,阿曼
2020-03-23,66,0,17,0,0,11,0.0,0,0,0.0,,阿曼
2020-03-24,84,0,17,0,0,18,0.0,0,0,0.0,,阿曼
2020-03-25,99,0,17,0,0,15,0.0,0,0,0.0,,阿曼
2020-03-26,109,0,23,0,0,10,0.0,6,0,0.0,,阿曼
2020-03-27,131,0,23,0,0,22,0.0,0,0,0.0,,阿曼
2020-03-28,152,0,23,0,0,21,0.0,0,0,0.0,,阿曼
2020-03-29,167,0,29,0,0,15,0.0,6,0,0.0,,阿曼
2020-03-31,192,0,34,0,0,25,0.0,5,0,0.0,,阿曼
2020-03-06,1,0,0,0,0,1,0.0,0,0,0.0,,列支敦士登
2020-03-13,4,0,0,0,0,3,0.0,0,0,0.0,,列支敦士登
2020-03-21,44,0,0,0,0,40,0.0,0,0,0.0,,列支敦士登
2020-03-23,51,0,0,0,0,7,0.0,0,0,0.0,,列支敦士登
2020-03-27,60,0,0,0,0,9,0.0,0,0,0.0,,列支敦士登
2020-03-20,3,0,0,0,0,3,0.0,0,0,0.0,,马达加斯加
2020-03-22,12,0,0,0,0,9,0.0,0,0,0.0,,马达加斯加
2020-03-26,23,0,0,0,0,11,0.0,0,0,0.0,,马达加斯加
2020-03-27,26,0,0,0,0,3,0.0,0,0,0.0,,马达加斯加
2020-03-28,28,0,0,0,0,2,0.0,0,0,0.0,,马达加斯加
2020-03-29,43,0,0,0,0,15,0.0,0,0,0.0,,马达加斯加
2020-03-30,46,0,0,0,0,3,0.0,0,0,0.0,,马达加斯加
2020-03-08,1,0,0,0,0,1,0.0,0,0,0.0,,法罗群岛
2020-03-13,2,0,0,0,0,1,0.0,0,0,0.0,,法罗群岛
2020-03-14,3,0,0,0,0,1,0.0,0,0,0.0,,法罗群岛
2020-03-29,140,0,0,0,0,137,0.0,0,0,0.0,,法罗群岛
2020-03-08,2,0,0,0,0,2,0.0,0,0,0.0,,马提尼克岛
2020-03-13,4,0,0,0,0,2,0.0,0,0,0.0,,马提尼克岛
2020-03-14,6,0,0,0,0,2,0.0,0,0,0.0,,马提尼克岛
2020-03-26,57,0,0,1,0,51,0.0,0,1,0.0,,马提尼克岛
