timestamp,id,group,action
2016/10/25 16:15,593720,control,click
2016/10/25 16:21,598659,experiment,view
2016/10/25 16:37,390163,control,view
2016/10/25 16:40,754922,control,view
2016/10/25 16:55,492109,experiment,view
2016/10/25 17:23,372984,control,view
2016/10/25 17:31,621990,control,view
2016/10/25 17:32,621990,control,click
2016/10/25 18:43,496398,experiment,view
2016/10/25 18:44,496398,experiment,click
2016/10/25 19:17,516455,control,view
2016/10/25 19:25,272362,experiment,view
2016/10/25 20:04,619567,experiment,view
2016/10/25 20:20,190169,experiment,view
2016/10/25 21:05,456648,experiment,view
2016/10/25 21:05,456648,experiment,click
2016/10/25 21:46,541109,control,view
2016/10/25 22:06,726679,experiment,view
2016/10/25 22:07,726679,experiment,click
2016/10/25 22:48,225221,experiment,view
2016/10/25 23:06,626878,control,view
2016/10/26 00:00,797425,experiment,view
2016/10/26 00:01,797425,experiment,click
2016/10/26 00:07,911024,experiment,view
2016/10/26 00:08,911024,experiment,click
2016/10/26 01:18,669040,control,view
2016/10/26 01:46,374761,control,view
2016/10/26 02:08,719297,experiment,view
2016/10/26 02:17,900884,experiment,view
2016/10/26 03:21,346520,control,view
2016/10/26 04:07,642452,control,view
2016/10/26 04:35,637966,control,view
2016/10/26 04:35,637966,control,click
2016/10/26 05:08,338084,control,view
2016/10/26 05:25,903195,experiment,view
2016/10/26 05:44,350610,experiment,view
2016/10/26 05:46,350610,experiment,click
2016/10/26 07:12,692337,control,view
2016/10/26 07:40,645181,control,view
2016/10/26 08:22,397041,control,view
2016/10/26 08:52,273332,control,view
2016/10/26 10:00,840264,control,view
2016/10/26 11:24,568663,control,view
2016/10/26 11:39,476834,control,view
2016/10/26 12:52,474256,experiment,view
2016/10/26 13:17,320062,experiment,view
2016/10/26 14:01,342957,control,view
2016/10/26 14:49,930275,control,view
2016/10/26 15:00,731203,experiment,view
2016/10/26 17:12,195654,control,view
2016/10/26 17:22,654795,experiment,view
2016/10/26 17:25,725921,control,view
2016/10/26 18:10,788433,experiment,view
2016/10/26 18:10,788433,experiment,click
2016/10/26 18:18,799646,experiment,view
2016/10/26 18:19,799646,experiment,click
2016/10/26 18:57,843094,experiment,view
2016/10/26 18:58,843094,experiment,click
2016/10/26 19:53,572270,control,view
2016/10/26 20:18,248798,control,view
2016/10/26 20:23,579310,control,view
2016/10/26 20:28,401932,experiment,view
2016/10/26 20:29,401932,experiment,click
2016/10/26 21:06,434522,control,view
2016/10/26 21:08,434522,control,click
2016/10/26 22:05,792173,control,view
2016/10/26 22:09,912067,experiment,view
2016/10/26 22:19,823008,experiment,view
2016/10/26 22:41,198190,experiment,view
2016/10/26 22:46,473155,control,view
2016/10/26 22:46,473155,control,click
2016/10/26 23:13,597434,experiment,view
2016/10/26 23:19,365343,control,view
2016/10/26 23:40,197312,experiment,view
2016/10/27 00:13,898114,control,view
2016/10/27 00:15,898114,control,click
2016/10/27 01:14,191649,control,view
2016/10/27 01:15,191649,control,click
2016/10/27 01:29,922714,control,view
2016/10/27 01:29,249160,control,view
2016/10/27 02:04,642310,experiment,view
2016/10/27 02:05,642310,experiment,click
2016/10/27 02:26,500549,experiment,view
2016/10/27 02:55,505752,control,view
2016/10/27 03:14,288275,experiment,view
2016/10/27 03:17,564531,control,view
2016/10/27 03:17,564531,control,click
2016/10/27 03:24,804351,control,view
2016/10/27 03:25,804351,control,click
2016/10/27 03:30,604012,control,view
2016/10/27 03:35,476033,experiment,view
2016/10/27 05:31,748963,control,view
2016/10/27 05:34,652577,control,view
2016/10/27 05:54,784819,control,view
2016/10/27 05:54,784819,control,click
2016/10/27 05:54,431657,control,view
2016/10/27 05:55,431657,control,click
2016/10/27 06:02,628963,experiment,view
2016/10/27 06:03,628963,experiment,click
2016/10/27 06:19,641949,experiment,view
2016/10/27 06:52,221228,control,view
2016/10/27 06:52,221228,control,click
2016/10/27 07:14,881178,control,view
2016/10/27 07:14,868018,control,view
2016/10/27 07:14,868018,control,click
2016/10/27 07:17,805186,experiment,view
2016/10/27 07:18,805186,experiment,click
2016/10/27 07:29,510453,experiment,view
2016/10/27 07:30,279221,experiment,view
2016/10/27 08:28,293176,control,view
2016/10/27 08:30,293176,control,click
2016/10/27 08:41,494315,control,view
2016/10/27 08:57,797107,control,view
2016/10/27 09:00,661592,experiment,view
2016/10/27 09:03,607991,control,view
2016/10/27 09:05,607991,control,click
2016/10/27 10:06,198384,control,view
2016/10/27 10:09,509840,experiment,view
2016/10/27 10:24,811142,control,view
2016/10/27 10:25,811142,control,click
2016/10/27 11:04,793809,experiment,view
2016/10/27 11:37,498983,experiment,view
2016/10/27 11:38,233030,experiment,view
2016/10/27 11:39,334902,control,view
2016/10/27 12:24,475331,experiment,view
2016/10/27 12:49,507047,control,view
2016/10/27 13:18,412689,experiment,view
2016/10/27 13:24,200819,experiment,view
2016/10/27 13:46,660281,control,view
2016/10/27 14:07,317276,experiment,view
2016/10/27 14:07,317276,experiment,click
2016/10/27 14:47,833288,control,view
2016/10/27 15:20,376641,experiment,view
2016/10/27 15:21,376641,experiment,click
2016/10/27 15:45,445848,experiment,view
2016/10/27 16:00,261559,control,view
2016/10/27 16:01,223683,experiment,view
2016/10/27 16:11,930618,experiment,view
2016/10/27 16:13,930618,experiment,click
2016/10/27 16:14,777587,experiment,view
2016/10/27 16:31,680032,control,view
2016/10/27 17:07,389065,experiment,view
2016/10/27 17:33,226949,control,view
2016/10/27 18:00,313130,control,view
2016/10/27 18:18,317474,control,view
2016/10/27 18:28,413918,experiment,view
2016/10/27 19:34,783411,control,view
2016/10/27 19:56,381657,control,view
2016/10/27 20:09,555529,experiment,view
2016/10/27 20:20,536500,experiment,view
2016/10/27 20:55,374605,experiment,view
2016/10/27 21:40,446758,experiment,view
2016/10/27 21:40,446758,experiment,click
2016/10/27 22:12,805835,experiment,view
2016/10/27 22:13,805835,experiment,click
2016/10/27 22:42,565455,control,view
2016/10/27 22:45,287473,control,view
2016/10/27 22:54,816502,control,view
2016/10/27 23:09,351300,control,view
2016/10/27 23:20,877780,experiment,view
2016/10/27 23:57,893948,control,view
2016/10/28 00:27,538183,control,view
2016/10/28 01:11,427840,control,view
2016/10/28 01:19,192320,experiment,view
2016/10/28 01:20,192320,experiment,click
2016/10/28 01:29,425583,experiment,view
2016/10/28 01:38,586357,control,view
2016/10/28 01:39,586357,control,click
2016/10/28 01:47,738130,experiment,view
2016/10/28 02:00,583221,control,view
2016/10/28 02:09,491915,experiment,view
2016/10/28 02:16,915781,experiment,view
2016/10/28 02:32,822175,control,view
2016/10/28 02:33,822175,control,click
2016/10/28 02:59,649942,control,view
2016/10/28 03:00,706119,control,view
2016/10/28 03:00,649942,control,click
2016/10/28 04:25,548188,experiment,view
2016/10/28 04:36,592606,control,view
2016/10/28 04:48,324313,experiment,view
2016/10/28 05:00,719205,experiment,view
2016/10/28 05:51,347460,experiment,view
2016/10/28 05:51,347460,experiment,click
2016/10/28 06:52,278664,control,view
2016/10/28 06:59,650651,experiment,view
2016/10/28 07:06,645921,control,view
2016/10/28 07:36,252328,control,view
2016/10/28 08:22,386357,control,view
2016/10/28 08:22,386357,control,click
2016/10/28 08:33,523286,control,view
2016/10/28 08:41,313854,experiment,view
2016/10/28 08:43,559487,experiment,view
2016/10/28 08:45,191167,control,view
2016/10/28 10:28,409567,experiment,view
2016/10/28 11:21,665855,experiment,view
2016/10/28 11:41,551517,experiment,view
2016/10/28 12:05,234699,control,view
2016/10/28 12:06,234699,control,click
2016/10/28 13:27,407763,experiment,view
2016/10/28 13:56,915719,control,view
2016/10/28 13:57,915719,control,click
2016/10/28 14:01,640361,control,view
2016/10/28 15:10,530892,control,view
2016/10/28 15:13,757452,control,view
2016/10/28 16:43,456993,control,view
2016/10/28 17:09,725448,control,view
2016/10/28 17:59,774293,experiment,view
2016/10/28 18:25,911951,experiment,view
2016/10/28 18:26,911951,experiment,click
2016/10/28 18:30,588876,control,view
2016/10/28 18:31,588876,control,click
2016/10/28 18:35,611083,experiment,view
2016/10/28 19:03,532307,experiment,view
2016/10/28 19:41,556760,control,view
2016/10/28 20:02,587996,experiment,view
2016/10/28 20:07,737773,experiment,view
2016/10/28 20:41,199540,experiment,view
2016/10/28 20:41,199540,experiment,click
2016/10/28 21:52,671658,experiment,view
2016/10/28 21:53,671658,experiment,click
2016/10/28 22:14,779039,experiment,view
2016/10/28 23:16,902224,control,view
2016/10/28 23:45,413647,control,view
2016/10/28 23:58,759182,experiment,view
2016/10/29 00:22,310522,control,view
2016/10/29 00:54,899074,experiment,view
2016/10/29 01:33,633539,experiment,view
2016/10/29 01:46,531779,experiment,view
2016/10/29 03:23,902988,experiment,view
2016/10/29 03:24,815548,control,view
2016/10/29 03:35,648143,control,view
2016/10/29 03:49,307274,experiment,view
2016/10/29 03:49,307274,experiment,click
2016/10/29 04:01,569855,experiment,view
2016/10/29 05:49,628906,experiment,view
2016/10/29 06:18,354245,experiment,view
2016/10/29 06:20,656825,experiment,view
2016/10/29 06:47,866389,experiment,view
2016/10/29 07:45,199372,experiment,view
2016/10/29 08:23,780295,experiment,view
2016/10/29 08:27,673554,control,view
2016/10/29 08:39,673411,experiment,view
2016/10/29 08:40,673411,experiment,click
2016/10/29 09:00,716091,experiment,view
2016/10/29 09:01,716091,experiment,click
2016/10/29 09:18,884664,control,view
2016/10/29 09:27,931411,control,view
2016/10/29 10:00,457052,control,view
2016/10/29 10:25,863243,control,view
2016/10/29 10:32,930077,experiment,view
2016/10/29 10:38,498945,experiment,view
2016/10/29 12:15,751262,control,view
2016/10/29 12:21,615099,control,view
2016/10/29 13:00,314611,control,view
2016/10/29 13:01,314611,control,click
2016/10/29 13:16,734529,control,view
2016/10/29 14:38,881327,control,view
2016/10/29 14:39,887975,control,view
2016/10/29 14:49,783331,experiment,view
2016/10/29 14:54,353824,experiment,view
2016/10/29 15:36,446101,control,view
2016/10/29 15:47,685917,experiment,view
2016/10/29 16:16,416977,experiment,view
2016/10/29 16:20,333922,experiment,view
2016/10/29 16:22,333922,experiment,click
2016/10/29 17:17,419775,experiment,view
2016/10/29 17:32,771294,control,view
2016/10/29 17:35,288246,experiment,view
2016/10/29 17:35,288246,experiment,click
2016/10/29 17:59,355702,control,view
2016/10/29 18:15,781904,experiment,view
2016/10/29 18:15,781904,experiment,click
2016/10/29 19:28,384753,experiment,view
2016/10/29 20:27,627250,control,view
2016/10/29 20:27,381190,control,view
2016/10/29 20:41,395512,experiment,view
2016/10/29 20:43,546585,experiment,view
2016/10/29 23:31,697576,control,view
2016/10/29 23:35,815037,control,view
2016/10/30 00:29,540433,experiment,view
2016/10/30 00:34,212497,experiment,view
2016/10/30 00:53,323922,experiment,view
2016/10/30 00:54,323922,experiment,click
2016/10/30 01:09,774358,experiment,view
2016/10/30 01:40,765140,control,view
2016/10/30 01:44,365841,experiment,view
2016/10/30 02:30,384816,experiment,view
2016/10/30 02:31,384816,experiment,click
2016/10/30 03:01,911687,experiment,view
2016/10/30 03:05,793850,control,view
2016/10/30 04:02,480334,control,view
2016/10/30 04:14,769418,experiment,view
2016/10/30 06:10,326892,control,view
2016/10/30 06:30,365168,control,view
2016/10/30 06:45,791741,control,view
2016/10/30 06:46,791741,control,click
2016/10/30 06:56,899449,control,view
2016/10/30 06:58,899449,control,click
2016/10/30 07:17,414126,experiment,view
2016/10/30 07:48,330558,experiment,view
2016/10/30 08:45,240331,control,view
2016/10/30 08:46,240331,control,click
2016/10/30 08:59,630337,control,view
2016/10/30 12:21,542461,control,view
2016/10/30 12:21,542461,control,click
2016/10/30 12:57,551144,experiment,view
2016/10/30 12:59,551144,experiment,click
2016/10/30 13:22,853031,control,view
2016/10/30 13:44,215600,experiment,view
2016/10/30 13:56,733562,experiment,view
2016/10/30 14:18,738260,control,view
2016/10/30 14:44,492859,experiment,view
2016/10/30 16:14,774776,experiment,view
2016/10/30 16:14,774776,experiment,click
2016/10/30 16:24,707073,control,view
2016/10/30 16:24,707073,control,click
2016/10/30 16:45,530981,control,view
2016/10/30 16:45,530981,control,click
2016/10/30 16:59,923686,experiment,view
2016/10/30 17:03,714975,control,view
2016/10/30 17:08,634713,experiment,view
2016/10/30 17:08,634713,experiment,click
2016/10/30 17:36,495984,experiment,view
2016/10/30 17:38,495984,experiment,click
2016/10/30 17:49,362774,control,view
2016/10/30 17:51,362774,control,click
2016/10/30 17:51,489984,experiment,view
2016/10/30 17:52,489984,experiment,click
2016/10/30 18:04,761703,control,view
2016/10/30 19:04,876428,control,view
2016/10/30 19:47,376021,experiment,view
2016/10/30 19:47,376021,experiment,click
2016/10/30 20:21,801278,experiment,view
2016/10/30 20:21,801278,experiment,click
2016/10/30 20:30,188526,control,view
2016/10/30 22:08,911112,control,view
2016/10/30 22:22,295572,control,view
2016/10/30 22:43,927192,control,view
2016/10/30 22:50,525015,experiment,view
2016/10/31 00:45,757135,control,view
2016/10/31 00:45,757135,control,click
2016/10/31 00:45,545533,control,view
2016/10/31 00:48,545136,control,view
2016/10/31 00:54,785382,control,view
2016/10/31 01:19,194995,control,view
2016/10/31 01:20,194995,control,click
2016/10/31 01:44,342481,control,view
2016/10/31 01:45,342481,control,click
2016/10/31 02:20,190684,control,view
2016/10/31 02:20,190684,control,click
2016/10/31 02:26,318185,experiment,view
2016/10/31 02:39,837417,control,view
2016/10/31 02:44,230402,experiment,view
2016/10/31 04:04,412317,experiment,view
2016/10/31 04:05,412317,experiment,click
2016/10/31 04:21,761096,control,view
2016/10/31 04:28,440895,control,view
2016/10/31 04:48,261703,control,view
2016/10/31 04:51,643046,control,view
2016/10/31 04:53,335563,experiment,view
2016/10/31 04:53,335563,experiment,click
2016/10/31 05:58,427665,control,view
2016/10/31 05:59,427665,control,click
2016/10/31 06:06,233866,experiment,view
2016/10/31 06:28,406104,control,view
2016/10/31 06:29,406104,control,click
2016/10/31 06:43,480442,control,view
2016/10/31 10:23,899285,experiment,view
2016/10/31 10:24,384418,control,view
2016/10/31 11:24,422500,control,view
2016/10/31 11:24,422500,control,click
2016/10/31 11:26,285370,control,view
2016/10/31 11:27,285370,control,click
2016/10/31 12:09,242284,experiment,view
2016/10/31 13:21,453188,control,view
2016/10/31 14:31,860016,experiment,view
2016/10/31 14:54,788747,experiment,view
2016/10/31 14:56,788747,experiment,click
2016/10/31 14:59,784950,control,view
2016/10/31 14:59,784950,control,click
2016/10/31 15:05,782876,experiment,view
2016/10/31 15:15,516810,control,view
2016/10/31 15:38,446305,experiment,view
2016/10/31 15:39,446305,experiment,click
2016/10/31 16:40,287247,control,view
2016/10/31 16:56,743899,control,view
2016/10/31 17:06,740729,control,view
2016/10/31 17:08,740729,control,click
2016/10/31 17:22,467224,control,view
2016/10/31 19:45,325784,experiment,view
2016/10/31 20:11,456115,control,view
2016/10/31 20:12,456115,control,click
2016/10/31 20:29,309223,experiment,view
2016/10/31 20:32,798282,control,view
2016/10/31 20:38,895962,experiment,view
2016/10/31 20:44,343985,experiment,view
2016/10/31 20:59,301659,control,view
2016/10/31 21:00,301659,control,click
2016/10/31 21:59,492762,control,view
2016/10/31 22:46,488191,control,view
2016/10/31 22:55,682864,control,view
2016/10/31 23:08,257431,experiment,view
2016/10/31 23:50,341115,control,view
2016/10/31 23:50,341115,control,click
2016/10/31 23:52,313240,control,view
2016/10/31 23:54,710143,control,view
2016/11/1 00:39,739747,control,view
2016/11/1 00:40,739747,control,click
2016/11/1 01:09,470037,experiment,view
2016/11/1 01:44,188853,control,view
2016/11/1 01:45,188853,control,click
2016/11/1 02:30,741873,control,view
2016/11/1 02:54,706292,experiment,view
2016/11/1 03:29,266730,experiment,view
2016/11/1 03:30,266730,experiment,click
2016/11/1 03:34,705035,experiment,view
2016/11/1 03:46,600683,experiment,view
2016/11/1 04:19,680308,experiment,view
2016/11/1 04:37,613243,control,view
2016/11/1 04:41,304889,control,view
2016/11/1 04:42,833208,control,view
2016/11/1 05:02,206536,control,view
2016/11/1 05:03,206536,control,click
2016/11/1 05:29,525496,experiment,view
2016/11/1 05:34,335847,experiment,view
2016/11/1 05:55,559551,experiment,view
2016/11/1 06:13,683571,control,view
2016/11/1 06:43,556352,experiment,view
2016/11/1 06:44,556352,experiment,click
2016/11/1 06:52,454424,control,view
2016/11/1 07:16,866915,control,view
2016/11/1 07:17,866915,control,click
2016/11/1 07:22,458418,experiment,view
2016/11/1 07:22,458418,experiment,click
2016/11/1 07:30,596392,experiment,view
2016/11/1 07:39,465358,experiment,view
2016/11/1 07:40,465358,experiment,click
2016/11/1 08:11,333934,control,view
2016/11/1 08:11,333934,control,click
2016/11/1 08:20,372864,control,view
2016/11/1 08:24,273492,experiment,view
2016/11/1 08:31,500982,control,view
2016/11/1 08:33,348355,control,view
2016/11/1 08:34,863801,control,view
2016/11/1 08:34,348355,control,click
2016/11/1 09:17,787627,control,view
2016/11/1 10:15,715016,control,view
2016/11/1 10:29,708058,control,view
2016/11/1 10:51,835521,experiment,view
2016/11/1 10:51,835521,experiment,click
2016/11/1 12:02,309602,control,view
2016/11/1 12:03,309602,control,click
2016/11/1 12:19,791102,control,view
2016/11/1 12:37,506476,experiment,view
2016/11/1 12:38,686529,experiment,view
2016/11/1 13:11,200294,experiment,view
2016/11/1 13:51,618937,control,view
2016/11/1 14:02,214979,control,view
2016/11/1 14:03,214979,control,click
2016/11/1 14:05,924691,experiment,view
2016/11/1 14:36,201294,experiment,view
2016/11/1 14:45,559902,control,view
2016/11/1 15:09,866097,control,view
2016/11/1 15:43,346401,experiment,view
2016/11/1 16:23,625165,experiment,view
2016/11/1 17:30,369048,control,view
2016/11/1 18:05,516723,control,view
2016/11/1 18:15,839370,experiment,view
2016/11/1 18:23,715671,experiment,view
2016/11/1 18:24,715671,experiment,click
2016/11/1 18:33,882151,experiment,view
2016/11/1 18:52,262742,control,view
2016/11/1 18:53,262742,control,click
2016/11/1 19:32,508278,experiment,view
2016/11/1 19:39,399691,experiment,view
2016/11/1 19:49,879765,control,view
2016/11/1 20:05,329249,experiment,view
2016/11/1 20:45,503459,experiment,view
2016/11/1 20:45,503459,experiment,click
2016/11/1 20:47,676633,experiment,view
2016/11/1 21:07,586374,experiment,view
2016/11/1 21:08,667596,control,view
2016/11/1 21:15,685011,control,view
2016/11/1 21:42,491106,control,view
2016/11/1 21:54,362514,experiment,view
2016/11/1 21:55,235096,control,view
2016/11/1 21:56,235096,control,click
2016/11/1 21:58,495401,control,view
2016/11/1 21:59,495401,control,click
2016/11/1 22:36,909025,experiment,view
2016/11/1 22:44,639553,control,view
2016/11/1 23:44,384579,control,view
2016/11/2 00:31,709804,experiment,view
2016/11/2 01:00,541044,experiment,view
2016/11/2 01:05,308095,control,view
2016/11/2 01:54,679659,experiment,view
2016/11/2 02:52,285562,experiment,view
2016/11/2 02:53,285562,experiment,click
2016/11/2 02:59,664620,control,view
2016/11/2 03:00,664620,control,click
2016/11/2 03:17,304278,control,view
2016/11/2 03:22,633554,control,view
2016/11/2 03:33,226935,experiment,view
2016/11/2 03:35,226935,experiment,click
2016/11/2 05:12,286428,experiment,view
2016/11/2 05:12,286428,experiment,click
2016/11/2 05:22,856780,control,view
2016/11/2 05:27,755352,control,view
2016/11/2 05:37,720703,control,view
2016/11/2 05:37,720703,control,click
2016/11/2 07:13,772003,experiment,view
2016/11/2 07:17,624167,experiment,view
2016/11/2 07:28,449296,control,view
2016/11/2 07:55,721303,control,view
2016/11/2 07:58,575685,control,view
2016/11/2 07:59,575685,control,click
2016/11/2 08:08,835269,experiment,view
2016/11/2 08:39,749903,experiment,view
2016/11/2 08:42,728829,experiment,view
2016/11/2 08:50,391475,experiment,view
2016/11/2 08:51,391475,experiment,click
2016/11/2 09:01,341356,experiment,view
2016/11/2 09:02,341356,experiment,click
2016/11/2 09:09,514743,experiment,view
2016/11/2 09:56,266007,control,view
2016/11/2 10:18,285612,control,view
2016/11/2 10:27,553635,control,view
2016/11/2 11:18,267345,experiment,view
2016/11/2 11:40,631191,experiment,view
2016/11/2 12:39,607982,control,view
2016/11/2 13:03,446496,control,view
2016/11/2 13:35,868756,control,view
2016/11/2 14:14,228735,control,view
2016/11/2 14:16,301071,control,view
2016/11/2 14:40,327129,control,view
2016/11/2 14:41,327129,control,click
2016/11/2 16:01,394610,experiment,view
2016/11/2 16:02,394610,experiment,click
2016/11/2 16:27,540617,control,view
2016/11/2 16:28,540617,control,click
2016/11/2 16:43,276298,experiment,view
2016/11/2 17:03,608293,experiment,view
2016/11/2 17:09,196293,control,view
2016/11/2 19:32,651967,experiment,view
2016/11/2 19:38,626840,control,view
2016/11/2 20:15,257251,control,view
2016/11/2 20:22,624012,experiment,view
2016/11/2 21:02,672219,control,view
2016/11/2 23:10,708880,experiment,view
2016/11/2 23:11,708880,experiment,click
2016/11/2 23:39,527948,experiment,view
2016/11/2 23:41,527948,experiment,click
2016/11/2 23:53,821832,experiment,view
2016/11/2 23:53,821832,experiment,click
2016/11/3 00:45,810745,control,view
2016/11/3 00:46,810745,control,click
2016/11/3 01:11,470507,control,view
2016/11/3 01:13,470507,control,click
2016/11/3 01:52,513870,experiment,view
2016/11/3 01:53,513870,experiment,click
2016/11/3 01:57,230002,experiment,view
2016/11/3 04:31,792317,control,view
2016/11/3 04:55,651593,control,view
2016/11/3 05:00,183515,control,view
2016/11/3 05:34,891134,control,view
2016/11/3 05:35,891134,control,click
2016/11/3 06:06,279973,experiment,view
2016/11/3 06:15,754608,control,view
2016/11/3 06:16,754608,control,click
2016/11/3 06:39,238573,experiment,view
2016/11/3 08:32,569421,control,view
2016/11/3 08:33,569421,control,click
2016/11/3 08:54,291373,control,view
2016/11/3 09:08,226153,control,view
2016/11/3 09:09,226153,control,click
2016/11/3 09:16,203554,control,view
2016/11/3 09:35,384239,experiment,view
2016/11/3 10:05,225738,experiment,view
2016/11/3 10:50,762365,experiment,view
2016/11/3 10:51,762365,experiment,click
2016/11/3 10:53,270092,control,view
2016/11/3 11:10,631991,control,view
2016/11/3 11:32,512867,control,view
2016/11/3 12:16,930753,experiment,view
2016/11/3 13:07,313367,experiment,view
2016/11/3 13:21,393010,control,view
2016/11/3 13:30,311634,experiment,view
2016/11/3 13:33,858663,control,view
2016/11/3 13:46,426323,experiment,view
2016/11/3 13:54,771693,control,view
2016/11/3 14:14,848426,experiment,view
2016/11/3 14:15,848426,experiment,click
2016/11/3 14:41,697255,experiment,view
2016/11/3 15:37,207069,experiment,view
2016/11/3 15:38,283749,control,view
2016/11/3 16:15,302105,control,view
2016/11/3 16:21,530404,control,view
2016/11/3 16:23,530404,control,click
2016/11/3 16:36,616686,control,view
2016/11/3 16:44,372089,control,view
2016/11/3 16:53,596072,control,view
2016/11/3 17:10,506344,control,view
2016/11/3 17:12,506344,control,click
2016/11/3 17:12,459363,experiment,view
2016/11/3 17:13,738558,experiment,view
2016/11/3 17:14,459363,experiment,click
2016/11/3 17:38,785919,experiment,view
2016/11/3 18:12,266970,control,view
2016/11/3 18:49,814764,experiment,view
2016/11/3 18:57,567132,control,view
2016/11/3 19:09,195826,control,view
2016/11/3 19:36,529240,control,view
2016/11/3 20:15,425818,experiment,view
2016/11/3 20:15,741017,control,view
2016/11/3 20:16,425818,experiment,click
2016/11/3 20:16,752489,experiment,view
2016/11/3 20:28,742350,control,view
2016/11/3 21:44,801828,experiment,view
2016/11/4 00:49,243228,experiment,view
2016/11/4 01:12,678731,control,view
2016/11/4 01:13,678731,control,click
2016/11/4 01:25,775624,control,view
2016/11/4 02:36,920069,experiment,view
2016/11/4 02:37,920069,experiment,click
2016/11/4 02:37,214226,control,view
2016/11/4 02:38,562947,control,view
2016/11/4 02:40,836790,experiment,view
2016/11/4 02:41,836790,experiment,click
2016/11/4 03:56,189207,experiment,view
2016/11/4 04:38,550508,control,view
2016/11/4 05:52,775053,control,view
2016/11/4 06:54,888500,experiment,view
2016/11/4 07:52,377622,control,view
2016/11/4 08:30,251311,experiment,view
2016/11/4 08:48,746031,experiment,view
2016/11/4 09:44,557155,control,view
2016/11/4 10:32,311339,control,view
2016/11/4 10:33,311339,control,click
2016/11/4 10:56,928876,experiment,view
2016/11/4 10:57,928876,experiment,click
2016/11/4 11:00,871471,experiment,view
2016/11/4 11:01,871471,experiment,click
2016/11/4 11:34,545772,control,view
2016/11/4 11:48,266389,experiment,view
2016/11/4 12:12,447796,experiment,view
2016/11/4 12:12,447796,experiment,click
2016/11/4 12:34,532594,experiment,view
2016/11/4 12:37,692273,control,view
2016/11/4 12:42,248445,experiment,view
2016/11/4 13:38,360509,control,view
2016/11/4 14:06,214626,control,view
2016/11/4 14:10,838655,control,view
2016/11/4 14:14,252462,experiment,view
2016/11/4 14:30,719574,experiment,view
2016/11/4 14:31,719574,experiment,click
2016/11/4 14:53,293915,control,view
2016/11/4 15:12,399469,control,view
2016/11/4 16:13,529646,control,view
2016/11/4 16:45,563599,control,view
2016/11/4 17:40,551071,control,view
2016/11/4 17:40,551071,control,click
2016/11/4 17:54,762325,experiment,view
2016/11/4 17:56,676918,experiment,view
2016/11/4 18:57,208883,experiment,view
2016/11/4 18:57,208883,experiment,click
2016/11/4 19:29,672698,control,view
2016/11/4 19:29,672698,control,click
2016/11/4 19:50,730664,experiment,view
2016/11/4 20:08,872013,control,view
2016/11/4 20:12,344084,control,view
2016/11/4 21:00,383493,control,view
2016/11/4 21:03,568992,experiment,view
2016/11/4 21:42,788472,experiment,view
2016/11/4 21:45,616261,experiment,view
2016/11/4 21:46,502614,control,view
2016/11/4 22:04,793701,experiment,view
2016/11/4 22:05,793701,experiment,click
2016/11/4 22:51,597939,control,view
2016/11/4 23:54,281350,experiment,view
2016/11/5 00:06,268728,experiment,view
2016/11/5 00:12,790919,experiment,view
2016/11/5 00:23,804420,experiment,view
2016/11/5 00:24,804420,experiment,click
2016/11/5 00:49,806909,control,view
2016/11/5 00:55,845941,control,view
2016/11/5 01:06,351218,experiment,view
2016/11/5 01:07,351218,experiment,click
2016/11/5 01:51,674424,control,view
2016/11/5 02:15,829253,control,view
2016/11/5 02:57,337089,experiment,view
2016/11/5 02:58,337089,experiment,click
2016/11/5 03:34,418938,experiment,view
2016/11/5 03:44,822613,experiment,view
2016/11/5 04:17,653221,control,view
2016/11/5 04:33,230024,control,view
2016/11/5 05:10,625846,control,view
2016/11/5 05:13,642631,experiment,view
2016/11/5 05:33,328052,control,view
2016/11/5 05:34,328052,control,click
2016/11/5 06:02,799825,experiment,view
2016/11/5 07:06,307472,experiment,view
2016/11/5 07:13,827426,experiment,view
2016/11/5 08:31,535442,experiment,view
2016/11/5 09:00,323488,control,view
2016/11/5 09:04,396013,experiment,view
2016/11/5 09:24,466498,control,view
2016/11/5 10:07,374017,experiment,view
2016/11/5 10:08,710242,control,view
2016/11/5 10:08,710242,control,click
2016/11/5 12:04,517262,control,view
2016/11/5 12:04,517262,control,click
2016/11/5 12:15,498676,control,view
2016/11/5 12:42,314319,control,view
2016/11/5 12:47,771556,experiment,view
2016/11/5 12:53,879684,experiment,view
2016/11/5 13:02,541979,control,view
2016/11/5 13:30,661880,experiment,view
2016/11/5 13:31,661880,experiment,click
2016/11/5 13:37,740085,control,view
2016/11/5 13:38,627932,experiment,view
2016/11/5 13:39,425476,control,view
2016/11/5 13:41,425476,control,click
2016/11/5 14:34,520536,control,view
2016/11/5 14:52,930712,control,view
2016/11/5 14:55,209381,control,view
2016/11/5 15:07,874697,control,view
2016/11/5 15:09,874697,control,click
2016/11/5 15:21,259198,control,view
2016/11/5 15:22,259198,control,click
2016/11/5 15:25,578586,control,view
2016/11/5 15:26,337199,control,view
2016/11/5 15:27,804459,control,view
2016/11/5 15:29,616334,control,view
2016/11/5 15:39,393953,control,view
2016/11/5 15:41,393953,control,click
2016/11/5 15:59,410380,control,view
2016/11/5 16:42,346882,control,view
2016/11/5 16:59,547648,experiment,view
